type,manufacturer,name,chip_id,size,flash_page,chip_class,algo,delay,eeprom_extend,eeprom,unk2,eeprom_page,voltage
SPI_FLASH,MXIC,MX25L1636D,12723221,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L1636E,12723477,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L1608D,12722197,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L1608E,12722197,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25U1635E,12723509,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L3225D,12738070,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L3237D,12738070,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L3236D,12738070,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L3206E,12722198,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L3235D,12738070,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25U3235F,12723510,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25U3235E,12723510,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L3208D,12722198,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L3208E,12722198,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L3205D,12722198,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L6455E,12723735,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L6465E,12722199,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L6408D,12722199,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L6408E,12722199,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L6406E,12722199,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L6445E,12722199,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L6405D,12722199,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L6436E,12722199,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L12805D,12722200,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L12835E,12722200,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L12835F,12722200,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25U12835F,12723512,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L12845E,12722200,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L12836E,12722200,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L12865E,12722200,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L12855E,12723736,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L25635E,12722201,33554432,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L25635F,12722201,33554432,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L25639F,12722201,33554432,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L25735E,12722201,33554432,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25L25735F,12722201,33554432,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX25U25635F,12723513,33554432,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MXIC,MX66U51235F,12723514,67108864,256,0,0,3000,0,0,0,0,0
SPI_FLASH,MXIC,MX66L51235F,12722202,67108864,256,0,0,3000,0,0,0,0,0
SPI_FLASH,PMC,PM25LV512A,10321787,65536,256,0,0,1000,0,0,0,0,0
SPI_FLASH,PMC,PM25LV010A,10321788,131072,256,0,0,1000,0,0,0,0,0
SPI_FLASH,PMC,PM25LV020,10321789,262144,256,0,0,1000,0,0,0,0,0
SPI_FLASH,PMC,PM25LV040,10321790,524288,256,0,0,1000,0,0,0,0,0
SPI_FLASH,PMC,PM25LV080,10321791,65536,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SPANSION,S25FL001,66064,131072,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SPANSION,S25FL002,66065,262144,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SPANSION,S25FL004,66066,524288,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SPANSION,S25FL008,66067,1048576,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SPANSION,S25FL016,66068,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SPANSION,S25FL032,66069,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SPANSION,S25FL064,66070,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SPANSION,S25FL128,73752,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,SST,SST25WF512,12526849,65536,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST25WF010,12526850,131072,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST25WF020,12526851,262144,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST25WF040,12526852,524288,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST25VF040B,12526989,524288,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST25VF080B,12526990,1048576,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST25VF016B,12526913,2097152,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST25VF032B,12526922,4194304,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST25VF064B,12526923,8388608,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST26VF016,12527105,2097152,256,0,1,1000,0,0,0,0,0
SPI_FLASH,SST,SST26VF032,12527106,4194304,256,0,1,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P05A,2105360,65536,256,0,1,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P10A,2105361,131072,256,0,1,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P20,2105362,262144,256,0,1,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P40,2105363,524288,256,0,1,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P80,2105364,1048576,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P16,2105365,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P32,2105366,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P64,2105367,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25P128,2105368,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25PX16,2126101,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25PX32,2126102,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25PX64,2126103,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25PE10,2129937,131072,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25PE20,2129938,262144,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25PE40,2129939,524288,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25PE80,2129940,1048576,256,0,0,1000,0,0,0,0,0
SPI_FLASH,MICRON,M25PE16,2129941,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25X10,15675409,131072,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25X20,15675410,262144,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25X40,15675411,524288,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25X80,15675412,1048576,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25D80,15675412,1048576,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25X16,15675413,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25X32,15675414,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25X64,15675415,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25Q40,15679507,524288,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25Q80,15679508,1048576,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25Q16,15679509,2097152,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25Q32,15679510,4194304,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25Q64,15679511,8388608,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25Q128,15679512,16777216,256,0,0,1000,0,0,0,0,0
SPI_FLASH,WINBOND,W25Q256,15679513,33554432,256,0,0,1000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C01,0,128,8,1,0,4000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C02,0,256,8,1,0,4000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C04,0,512,16,1,0,4000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C08,0,1024,16,1,0,4000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C16,0,2048,16,1,0,4000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C32,0,4096,32,1,1,2000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C64,0,8192,32,1,1,4000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C128,0,16384,64,1,1,4000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C256,0,32768,64,1,1,4000,0,0,0,0,0
24_EEPROM,ATMEL,AT24C512,0,65536,256,1,1,1000,0,0,0,0,0
93_EEPROM,ATMEL,AT93C46@16,0,128,16,2,87,100,0,0,0,0,0
93_EEPROM,ATMEL,AT93C46@8,0,128,16,2,7,100,0,0,0,0,0
93_EEPROM,ATMEL,AT93C56@8,0,256,16,2,9,100,0,0,0,0,0
93_EEPROM,ATMEL,AT93C56@16,0,256,16,2,89,100,0,0,0,0,0
93_EEPROM,ATMEL,AT93C57@16,0,256,16,2,88,100,0,0,0,0,0
93_EEPROM,ATMEL,AT93C66@16,0,512,16,2,89,100,0,0,0,0,0
93_EEPROM,ATMEL,AT93C76@16,0,1024,16,2,90,100,0,0,0,0,0
93_EEPROM,ATMEL,AT93C86@16,0,2048,16,2,91,100,0,0,0,0,0
93_EEPROM,ATMEL,AT93C66@8,0,512,16,2,9,100,0,0,0,1,0
SPI_FLASH,WINBOND,W25Q64FW 1.8V,15687703,8388608,256,0,0,1000,0,2,0,4,1
