type,manufacturer,name,chip_id,size,flash_page,chip_class,algo,delay,eeprom_extend,eeprom,unk2,eeprom_page,voltage
SPI_FLASH,ATMEL,AT25F4096x,8036,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25F512,2057472,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25F512,8037,65536,128,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25F512A,2057472,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25F512B,2057472,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25F512B,2057472,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25FS010,2057729,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25FS040,2057732,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25HP256,0,32768,128,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25HP512,0,65536,128,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT25SF041,2065408,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT26DF041,2049024,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT26DF081A,2049281,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT26DF081x,2049280,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT26DF161,2049536,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT26DF161A,2049537,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT26DF161x,2049536,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT26DF321,2049792,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATMEL,AT26F004,2032640,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ATO,ATO25Q32,10170902,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,Berg_Micro,BG25Q16A,14696469,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,Berg_Micro,BG25Q32A,14696470,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,Berg_Micro,BG25Q40A,14696467,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,Berg_Micro,BG25Q80A,14696468,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25D05,6832144,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25D10,6832145,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25D16,6832149,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25D20,6832146,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25D40,6832147,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25D80,6832148,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25Q128,6832152,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25Q32,6832150,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,BOHONG,BH25Q64,6832151,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,DOUQI,DQ25Q64A,5521431,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B05,1843216,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B05T,1843216,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B10,1843217,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B10T,1843217,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B16,1843221,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B16T,1843221,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B20,1843218,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B20T,1843218,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B32,1843222,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B32T,1843222,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B40,1843219,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B40T,1843219,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B64,1843223,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B64T,1843223,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B80,1843220,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25B80T,1843220,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25D16,1847317,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25F05,1847568,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25F10,1847569,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25F16,1847573,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25F20,1847570,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25F32,1847574,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25F40,1847571,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25F64,1847575,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25F80,1847572,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25LF05,1847568,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25LF10,1847569,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25LF20,1847570,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25LF40,1847315,524288,32,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25P05,1843216,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25P10,1843217,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25P16,1843221,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25P20,1843218,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25P32,1843222,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25P40,1843219,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25P64,1843223,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25P80,1843220,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q128,1847320,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q16,1847317,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q16A,1847317,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q32,1848086,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q32A,1847318,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q32A,1863702,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q32B,1847318,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q40,1847315,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q64,1847319,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q80,1847316,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25Q80A,1847316,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25QH128,1863704,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25QH16,1863701,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25QH16,1863701,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25QH256,1863705,33554432,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25QH32,1863702,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25QH64,1863703,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25S10_1.8V,1849361,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25S16_1.8V,1849365,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25S20_1.8V,1849362,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25S32_1.8V,1849366,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25S40_1.8V,1849363,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25S64_1.8V,1849367,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25S80_1.8V,1849364,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25T16,1855765,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,EN25T80,1855764,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25M16A,4862485,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25M40A,4862483,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25M80A,4862484,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25P10,4857873,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESI,ES25P16,4857877,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25P16,4857877,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25P20,4857874,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25P32,4857878,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EON,ES25P40,4857875,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25P40,4857875,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESI,ES25P80,4857876,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EXCELSEMI,ES25P80,4857876,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L004A,9183251,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EFST,F25L004A,9183251,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L008A,9183252,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L016A,9183253,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EFST,F25L04P,9183251,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L04UA,9211020,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EFST,F25L08P,9183252,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L08PA,9183252,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EFST,F25L16P,9183253,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L16PA,9180180,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EFST,F25L32P,9183254,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L32PA,9183254,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EFST,F25L32Q,9191446,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L32QA,9191446,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ESMT,F25L64QA,9191703,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,EFST,F25S04P,9187347,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,FIDELIX,FM25Q08A,16265748,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,FIDELIX,FM25Q16A,16265749,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,FIDELIX,FM25Q16B,16265749,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,FIDELIX,FM25Q32A,16265750,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,FIDELIX,FM25Q64A,16265751,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,RAMTRON,FM25W256,0,32768,32,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25B64C,13123607,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25D40,13119507,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25D80,13119508,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25F40,13115411,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25F80,13115412,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25LQ128C_1.8V,13131800,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25LQ256C_1.8V,13131801,33554432,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25LQ32D_1.8V,13131798,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25LQ40,13131795,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25LQ64C_1.8V,13131799,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q10,13123601,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q127C,13123608,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q128,13123608,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q128B,13123608,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q128C,13123608,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q16,13123605,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q16B,13123605,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q20,13123602,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q20B,13123602,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q21B,13123858,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q256,13123609,33554432,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q256MC,13123616,67108864,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q32,13123606,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q32B,13123606,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q40,13123603,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q40B,13123603,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q41B,13123603,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q512,13123600,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q64,13123607,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q64B,13123607,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q80,13123604,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,GD25Q80B,13123604,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LP016,10313749,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LP032,10313750,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LP064,10313751,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LP080,10313748,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LP128,10313752,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LP256,10313753,33554432,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LP512,10313754,67108864,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ010,10305553,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ016B,10305557,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ016C,10294341,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ020,10305554,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ020C,10293570,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ025,10305545,32768,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ032B,10305558,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ032C,10294598,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ040,10305555,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ040C,10293827,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ064,10294855,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ080B,10305556,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ080C,10294084,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ128,10294856,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25LQ512,10305552,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP016_1.8V,10317845,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP020_1.8V,10317842,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP032_1.8V,10317846,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP040_1.8V,10317843,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP064_1.8V,10317847,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP080_1.8V,10317844,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP128_1.8V,10317848,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP256_1.8V,10317849,33554432,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WP512_1.8V,10317850,67108864,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ISSI,IS25WQ080_1.8V,10294100,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MXIC,KH25L1606E,794645,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MXIC,KH25L4006E,794643,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MXIC,KH25L8006E,794644,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MXIC,KH25L8036,12723733,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,KHIC,KH25L8036D,12723733,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,SANYO,LE25FU106BMA,25117,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,SANYO,LE25FU206MA,25156,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,SANYO,LE25FU406BMA,25118,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,SANYO,LE25FW206M,25126,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,SANYO,LE25FW406AM,25114,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,SANYO,LE25FW406M,25095,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,SANYO,LE25FW806M,25126,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ST,M25P05,2105360,65536,128,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P05A,2105360,65536,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ST,M25P10,2105361,131072,128,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P10A,2105361,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P128,2105368,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P16,2105365,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P20,2105362,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P32,2105366,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P40,2105363,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P64,2105367,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25P80,2105364,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25PE10,2129937,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25PE16,2129941,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25PE20,2129938,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25PE40,2129939,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25PE80,2129940,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25PX16,2126101,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25PX32,2126102,4194304,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,M25PX64,2126103,8388608,256,0,0,1000,0,1,0,1,0
SPI_FLASH,ST,M25PX80,2126100,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,MD25D16,5324821,2097152,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,MD25D20,5324818,262144,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,MD25D40,5324819,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,MD25D80,5324820,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,GIGADEVICE,MD25T80,13119764,1048576,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MXIC,MS25X40,3616787,524288,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,MT25QL01GB,2144801,134217728,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,MT25QL02GC,2144802,268435456,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,MT25QL128AB,2144792,16777216,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,MT25QL256A,2144793,33554432,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MICRON,MT25QL512A,2144800,67108864,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MACRONIX,MX25L1005,12722193,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MACRONIX,MX25L1005A,12722193,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MACRONIX,MX25L1005C,12722193,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MACRONIX,MX25L1006E,12722193,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MACRONIX,MX25L1021E,12722705,131072,32,0,0,1000,0,1,0,1,0
SPI_FLASH,MACRONIX,MX25L1025C,12722193,131072,256,0,0,1000,0,1,0,1,0
SPI_FLASH,MACRONIX,MX25L1026E,12722193,131072,256,0,0,1000,0,1,0,1,0
